Site_Name,Date,Local_Authority_Population,Daily_Cases,Cumulative_Cases,Rolling_Sum,Daily_Cases_100k,Rolling_Sum_100k,Week
The Wirral,2020-05-28,324011,15,1788,108,4.62947245618204,33.3322016845107,22
The Wirral,2020-05-29,324011,15,1803,109,4.62947245618204,33.6408331815895,22
The Wirral,2020-05-30,324011,2,1805,105,0.617262994157606,32.4063071932743,22
The Wirral,2020-05-31,324011,7,1812,91,2.16042047955162,28.0854662341711,22
The Wirral,2020-06-01,324011,15,1827,91,4.62947245618204,28.0854662341711,23
The Wirral,2020-06-02,324011,10,1837,82,3.08631497078803,25.3077827604618,23
The Wirral,2020-06-03,324011,13,1850,77,4.01220946202444,23.7646252750678,23
The Wirral,2020-06-04,324011,13,1863,75,4.01220946202444,23.1473622809102,23
The Wirral,2020-06-05,324011,4,1867,64,1.23452598831521,19.7524158130434,23
The Wirral,2020-06-06,324011,5,1872,67,1.54315748539401,20.6783103042798,23
The Wirral,2020-06-07,324011,3,1875,63,0.925894491236409,19.4437843159646,23
The Wirral,2020-06-08,324011,7,1882,55,2.16042047955162,16.9747323393342,24
The Wirral,2020-06-09,324011,3,1885,48,0.925894491236409,14.8143118597825,24
The Wirral,2020-06-10,324011,11,1896,46,3.39494646786683,14.1970488656249,24
The Wirral,2020-06-11,324011,9,1905,42,2.77768347370923,12.9625228773097,24
The Wirral,2020-06-12,324011,9,1914,47,2.77768347370923,14.5056803627037,24
The Wirral,2020-06-13,324011,3,1917,45,0.925894491236409,13.8884173685461,24
The Wirral,2020-06-14,324011,5,1922,47,1.54315748539401,14.5056803627037,24
The Wirral,2020-06-15,324011,15,1937,55,4.62947245618204,16.9747323393342,25
The Wirral,2020-06-16,324011,17,1954,69,5.24673545033965,21.2955732984374,25
The Wirral,2020-06-17,324011,12,1966,70,3.70357796494563,21.6042047955162,25
The Wirral,2020-06-18,324011,6,1972,67,1.85178898247282,20.6783103042798,25
The Wirral,2020-06-19,324011,4,1976,62,1.23452598831521,19.1351528188858,25
The Wirral,2020-06-20,324011,4,1980,63,1.23452598831521,19.4437843159646,25
The Wirral,2020-06-21,324011,4,1984,62,1.23452598831521,19.1351528188858,25
The Wirral,2020-06-22,324011,3,1987,50,0.925894491236409,15.4315748539401,26
The Wirral,2020-06-23,324011,11,1998,44,3.39494646786683,13.5797858714673,26
The Wirral,2020-06-24,324011,7,2005,39,2.16042047955162,12.0366283860733,26
The Wirral,2020-06-25,324011,6,2011,39,1.85178898247282,12.0366283860733,26
The Wirral,2020-06-26,324011,1,2012,36,0.308631497078803,11.1107338948369,26
The Wirral,2020-06-27,324011,1,2013,33,0.308631497078803,10.1848394036005,26
The Wirral,2020-06-28,324011,0,2013,29,0,8.95031341528528,26
The Wirral,2020-06-29,324011,2,2015,28,0.617262994157606,8.64168191820648,27
The Wirral,2020-06-30,324011,2,2017,19,0.617262994157606,5.86399844449726,27
The Wirral,2020-07-01,324011,1,2018,13,0.308631497078803,4.01220946202444,27
The Wirral,2020-07-02,324011,0,2018,7,0,2.16042047955162,27
The Wirral,2020-07-03,324011,3,2021,9,0.925894491236409,2.77768347370923,27
The Wirral,2020-07-04,324011,1,2022,9,0.308631497078803,2.77768347370923,27
The Wirral,2020-07-05,324011,2,2024,11,0.617262994157606,3.39494646786683,27
The Wirral,2020-07-06,324011,8,2032,17,2.46905197663042,5.24673545033965,28
The Wirral,2020-07-07,324011,0,2032,15,0,4.62947245618204,28
The Wirral,2020-07-08,324011,3,2035,17,0.925894491236409,5.24673545033965,28
The Wirral,2020-07-09,324011,2,2037,19,0.617262994157606,5.86399844449726,28
The Wirral,2020-07-10,324011,1,2038,17,0.308631497078803,5.24673545033965,28
The Wirral,2020-07-11,324011,1,2039,17,0.308631497078803,5.24673545033965,28
The Wirral,2020-07-12,324011,0,2039,15,0,4.62947245618204,28
The Wirral,2020-07-13,324011,1,2040,8,0.308631497078803,2.46905197663042,29
The Wirral,2020-07-14,324011,2,2042,10,0.617262994157606,3.08631497078803,29
The Wirral,2020-07-15,324011,1,2043,8,0.308631497078803,2.46905197663042,29
The Wirral,2020-07-16,324011,0,2043,6,0,1.85178898247282,29
The Wirral,2020-07-17,324011,0,2043,5,0,1.54315748539401,29
The Wirral,2020-07-18,324011,4,2047,8,1.23452598831521,2.46905197663042,29
The Wirral,2020-07-19,324011,0,2047,8,0,2.46905197663042,29
The Wirral,2020-07-20,324011,5,2052,12,1.54315748539401,3.70357796494563,30
The Wirral,2020-07-21,324011,2,2054,12,0.617262994157606,3.70357796494563,30
The Wirral,2020-07-22,324011,2,2056,13,0.617262994157606,4.01220946202444,30
The Wirral,2020-07-23,324011,2,2058,15,0.617262994157606,4.62947245618204,30
The Wirral,2020-07-24,324011,1,2059,16,0.308631497078803,4.93810395326085,30
The Wirral,2020-07-25,324011,1,2060,13,0.308631497078803,4.01220946202444,30
The Wirral,2020-07-26,324011,0,2060,13,0,4.01220946202444,30
The Wirral,2020-07-27,324011,1,2061,9,0.308631497078803,2.77768347370923,31
The Wirral,2020-07-28,324011,1,2062,8,0.308631497078803,2.46905197663042,31
The Wirral,2020-07-29,324011,7,2069,13,2.16042047955162,4.01220946202444,31
The Wirral,2020-07-30,324011,4,2073,15,1.23452598831521,4.62947245618204,31
The Wirral,2020-07-31,324011,1,2074,15,0.308631497078803,4.62947245618204,31
The Wirral,2020-08-01,324011,4,2078,18,1.23452598831521,5.55536694741845,31
The Wirral,2020-08-02,324011,0,2078,18,0,5.55536694741845,31
The Wirral,2020-08-03,324011,1,2079,18,0.308631497078803,5.55536694741845,32
The Wirral,2020-08-04,324011,2,2081,19,0.617262994157606,5.86399844449726,32
The Wirral,2020-08-05,324011,2,2083,14,0.617262994157606,4.32084095910324,32
The Wirral,2020-08-06,324011,2,2085,12,0.617262994157606,3.70357796494563,32
The Wirral,2020-08-07,324011,6,2091,17,1.85178898247282,5.24673545033965,32
The Wirral,2020-08-08,324011,0,2091,13,0,4.01220946202444,32
The Wirral,2020-08-09,324011,0,2091,13,0,4.01220946202444,32
The Wirral,2020-08-10,324011,2,2093,14,0.617262994157606,4.32084095910324,33
The Wirral,2020-08-11,324011,5,2098,17,1.54315748539401,5.24673545033965,33
The Wirral,2020-08-12,324011,0,2098,15,0,4.62947245618204,33
The Wirral,2020-08-13,324011,4,2102,17,1.23452598831521,5.24673545033965,33
The Wirral,2020-08-14,324011,1,2103,12,0.308631497078803,3.70357796494563,33
The Wirral,2020-08-15,324011,2,2105,14,0.617262994157606,4.32084095910324,33
The Wirral,2020-08-16,324011,3,2108,17,0.925894491236409,5.24673545033965,33
The Wirral,2020-08-17,324011,2,2110,17,0.617262994157606,5.24673545033965,34
The Wirral,2020-08-18,324011,2,2112,14,0.617262994157606,4.32084095910324,34
The Wirral,2020-08-19,324011,6,2118,20,1.85178898247282,6.17262994157606,34
The Wirral,2020-08-20,324011,4,2122,20,1.23452598831521,6.17262994157606,34
The Wirral,2020-08-21,324011,5,2127,24,1.54315748539401,7.40715592989127,34
The Wirral,2020-08-22,324011,6,2133,28,1.85178898247282,8.64168191820648,34
The Wirral,2020-08-23,324011,6,2139,31,1.85178898247282,9.56757640944289,34
The Wirral,2020-08-24,324011,16,2155,45,4.93810395326085,13.8884173685461,35
The Wirral,2020-08-25,324011,16,2171,59,4.93810395326085,18.2092583276494,35
The Wirral,2020-08-26,324011,13,2184,66,4.01220946202444,20.369678807201,35
The Wirral,2020-08-27,324011,15,2199,77,4.62947245618204,23.7646252750678,35
The Wirral,2020-08-28,324011,25,2224,97,7.71578742697007,29.9372552166439,35
The Wirral,2020-08-29,324011,6,2230,97,1.85178898247282,29.9372552166439,35
The Wirral,2020-08-30,324011,7,2237,98,2.16042047955162,30.2458867137227,35
The Wirral,2020-08-31,324011,23,2260,105,7.09852443281247,32.4063071932743,36
The Wirral,2020-09-01,324011,26,2286,115,8.02441892404887,35.4926221640623,36
The Wirral,2020-09-02,324011,33,2319,135,10.1848394036005,41.6652521056384,36
The Wirral,2020-09-03,324011,32,2351,152,9.87620790652169,46.911987555978,36
The Wirral,2020-09-04,324011,46,2397,173,14.1970488656249,53.3932489946329,36
The Wirral,2020-09-05,324011,22,2419,189,6.78989293573366,58.3313529478938,36
The Wirral,2020-09-06,324011,30,2449,212,9.25894491236409,65.4298773807062,36
The Wirral,2020-09-07,324011,41,2490,230,12.6538913802309,70.9852443281247,37
The Wirral,2020-09-08,324011,48,2538,252,14.8143118597825,77.7751372638583,37
The Wirral,2020-09-09,324011,39,2577,258,12.0366283860733,79.6269262463312,37
The Wirral,2020-09-10,324011,37,2614,263,11.4193653919157,81.1700837317252,37
The Wirral,2020-09-11,324011,1,2615,218,0.308631497078803,67.281666363179,37
The Wirral,2020-09-12,324011,0,2615,196,0,60.4917734274454,37
Gwynedd,2020-02-03,124560,0,0,,0,,6
Gwynedd,2020-02-04,124560,0,0,,0,,6
Gwynedd,2020-02-05,124560,0,0,,0,,6
Gwynedd,2020-02-06,124560,0,0,,0,,6
Gwynedd,2020-02-07,124560,0,0,,0,,6
Gwynedd,2020-02-08,124560,0,0,,0,,6
Gwynedd,2020-02-09,124560,0,0,0,0,0,6
Gwynedd,2020-02-10,124560,0,0,0,0,0,7
Gwynedd,2020-02-11,124560,0,0,0,0,0,7
Gwynedd,2020-02-12,124560,0,0,0,0,0,7
Gwynedd,2020-02-13,124560,0,0,0,0,0,7
Gwynedd,2020-02-14,124560,0,0,0,0,0,7
Gwynedd,2020-02-15,124560,0,0,0,0,0,7
Gwynedd,2020-02-16,124560,0,0,0,0,0,7
Gwynedd,2020-02-17,124560,0,0,0,0,0,8
Gwynedd,2020-02-18,124560,0,0,0,0,0,8
Gwynedd,2020-02-19,124560,0,0,0,0,0,8
Gwynedd,2020-02-20,124560,0,0,0,0,0,8
Gwynedd,2020-02-21,124560,0,0,0,0,0,8
Gwynedd,2020-02-22,124560,0,0,0,0,0,8
Gwynedd,2020-02-23,124560,0,0,0,0,0,8
Gwynedd,2020-02-24,124560,0,0,0,0,0,9
Gwynedd,2020-02-25,124560,0,0,0,0,0,9
Gwynedd,2020-02-26,124560,0,0,0,0,0,9
Gwynedd,2020-02-27,124560,0,0,0,0,0,9
Gwynedd,2020-02-28,124560,0,0,0,0,0,9
Gwynedd,2020-02-29,124560,0,0,0,0,0,9
Gwynedd,2020-03-01,124560,0,0,0,0,0,9
Gwynedd,2020-03-02,124560,0,0,0,0,0,10
Gwynedd,2020-03-03,124560,0,0,0,0,0,10
Gwynedd,2020-03-04,124560,0,0,0,0,0,10
Gwynedd,2020-03-05,124560,0,0,0,0,0,10
Gwynedd,2020-03-06,124560,0,0,0,0,0,10
Gwynedd,2020-03-07,124560,0,0,0,0,0,10
Gwynedd,2020-03-08,124560,0,0,0,0,0,10
Gwynedd,2020-03-09,124560,0,0,0,0,0,11
Gwynedd,2020-03-10,124560,0,0,0,0,0,11
Gwynedd,2020-03-11,124560,0,0,0,0,0,11
Gwynedd,2020-03-12,124560,0,0,0,0,0,11
Gwynedd,2020-03-13,124560,0,0,0,0,0,11
Gwynedd,2020-03-14,124560,0,0,0,0,0,11
Gwynedd,2020-03-15,124560,0,0,0,0,0,11
Gwynedd,2020-03-16,124560,1,1,1,0.802825947334618,0.802825947334618,12
Gwynedd,2020-03-17,124560,0,1,1,0,0.802825947334618,12
Gwynedd,2020-03-18,124560,2,3,3,1.60565189466924,2.40847784200385,12
Gwynedd,2020-03-19,124560,1,4,4,0.802825947334618,3.21130378933847,12
Gwynedd,2020-03-20,124560,0,4,4,0,3.21130378933847,12
Gwynedd,2020-03-21,124560,0,4,4,0,3.21130378933847,12
Gwynedd,2020-03-22,124560,0,4,4,0,3.21130378933847,12
Gwynedd,2020-03-23,124560,0,4,3,0,2.40847784200385,13
Gwynedd,2020-03-24,124560,2,6,5,1.60565189466924,4.01412973667309,13
Gwynedd,2020-03-25,124560,2,8,5,1.60565189466924,4.01412973667309,13
Gwynedd,2020-03-26,124560,2,10,6,1.60565189466924,4.81695568400771,13
Gwynedd,2020-03-27,124560,1,11,7,0.802825947334618,5.61978163134233,13
Gwynedd,2020-03-28,124560,3,14,10,2.40847784200385,8.02825947334618,13
Gwynedd,2020-03-29,124560,1,15,11,0.802825947334618,8.8310854206808,13
Gwynedd,2020-03-30,124560,1,16,12,0.802825947334618,9.63391136801541,14
Gwynedd,2020-03-31,124560,2,18,12,1.60565189466924,9.63391136801541,14
Gwynedd,2020-04-01,124560,0,18,10,0,8.02825947334618,14
Gwynedd,2020-04-02,124560,1,19,9,0.802825947334618,7.22543352601156,14
Gwynedd,2020-04-03,124560,6,25,14,4.81695568400771,11.2395632626846,14
Gwynedd,2020-04-04,124560,4,29,15,3.21130378933847,12.0423892100193,14
Gwynedd,2020-04-05,124560,0,29,14,0,11.2395632626846,14
Gwynedd,2020-04-06,124560,6,35,19,4.81695568400771,15.2536929993577,15
Gwynedd,2020-04-07,124560,7,42,24,5.61978163134233,19.2678227360308,15
Gwynedd,2020-04-08,124560,5,47,29,4.01412973667309,23.2819524727039,15
Gwynedd,2020-04-09,124560,14,61,42,11.2395632626846,33.718689788054,15
Gwynedd,2020-04-10,124560,6,67,42,4.81695568400771,33.718689788054,15
Gwynedd,2020-04-11,124560,9,76,47,7.22543352601156,37.732819524727,15
Gwynedd,2020-04-12,124560,7,83,54,5.61978163134233,43.3526011560694,15
Gwynedd,2020-04-13,124560,27,110,75,21.6763005780347,60.2119460500963,16
Gwynedd,2020-04-14,124560,12,122,80,9.63391136801541,64.2260757867694,16
Gwynedd,2020-04-15,124560,6,128,81,4.81695568400771,65.028901734104,16
Gwynedd,2020-04-16,124560,12,140,79,9.63391136801541,63.4232498394348,16
Gwynedd,2020-04-17,124560,7,147,80,5.61978163134233,64.2260757867694,16
Gwynedd,2020-04-18,124560,17,164,88,13.6480411046885,70.6486833654464,16
Gwynedd,2020-04-19,124560,6,170,87,4.81695568400771,69.8458574181118,16
Gwynedd,2020-04-20,124560,10,180,70,8.02825947334618,56.1978163134233,17
Gwynedd,2020-04-21,124560,6,186,64,4.81695568400771,51.3808606294156,17
Gwynedd,2020-04-22,124560,6,192,64,4.81695568400771,51.3808606294156,17
Gwynedd,2020-04-23,124560,9,201,61,7.22543352601156,48.9723827874117,17
Gwynedd,2020-04-24,124560,8,209,62,6.42260757867694,49.7752087347463,17
Gwynedd,2020-04-25,124560,6,215,51,4.81695568400771,40.9441233140655,17
Gwynedd,2020-04-26,124560,9,224,54,7.22543352601156,43.3526011560694,17
Gwynedd,2020-04-27,124560,7,231,51,5.61978163134233,40.9441233140655,18
Gwynedd,2020-04-28,124560,5,236,50,4.01412973667309,40.1412973667309,18
Gwynedd,2020-04-29,124560,5,241,49,4.01412973667309,39.3384714193963,18
Gwynedd,2020-04-30,124560,5,246,45,4.01412973667309,36.1271676300578,18
Gwynedd,2020-05-01,124560,4,250,41,3.21130378933847,32.9158638407193,18
Gwynedd,2020-05-02,124560,3,253,38,2.40847784200385,30.5073859987155,18
Gwynedd,2020-05-03,124560,0,253,29,0,23.2819524727039,18
Gwynedd,2020-05-04,124560,9,262,31,7.22543352601156,24.8876043673732,19
Gwynedd,2020-05-05,124560,11,273,37,8.8310854206808,29.7045600513809,19
Gwynedd,2020-05-06,124560,15,288,47,12.0423892100193,37.732819524727,19
Gwynedd,2020-05-07,124560,10,298,52,8.02825947334618,41.7469492614001,19
Gwynedd,2020-05-08,124560,7,305,55,5.61978163134233,44.155427103404,19
Gwynedd,2020-05-09,124560,5,310,57,4.01412973667309,45.7610789980732,19
Gwynedd,2020-05-10,124560,5,315,62,4.01412973667309,49.7752087347463,19
Gwynedd,2020-05-11,124560,5,320,58,4.01412973667309,46.5639049454078,20
Gwynedd,2020-05-12,124560,2,322,49,1.60565189466924,39.3384714193963,20
Gwynedd,2020-05-13,124560,7,329,41,5.61978163134233,32.9158638407193,20
Gwynedd,2020-05-14,124560,7,336,38,5.61978163134233,30.5073859987155,20
Gwynedd,2020-05-15,124560,9,345,40,7.22543352601156,32.1130378933847,20
Gwynedd,2020-05-16,124560,10,355,45,8.02825947334618,36.1271676300578,20
Gwynedd,2020-05-17,124560,13,368,53,10.43673731535,42.5497752087348,20
Gwynedd,2020-05-18,124560,9,377,57,7.22543352601156,45.7610789980732,21
Gwynedd,2020-05-19,124560,3,380,58,2.40847784200385,46.5639049454078,21
Gwynedd,2020-05-20,124560,5,385,56,4.01412973667309,44.9582530507386,21
Gwynedd,2020-05-21,124560,5,390,54,4.01412973667309,43.3526011560694,21
Gwynedd,2020-05-22,124560,3,393,48,2.40847784200385,38.5356454720617,21
Gwynedd,2020-05-23,124560,9,402,47,7.22543352601156,37.732819524727,21
Gwynedd,2020-05-24,124560,0,402,34,0,27.296082209377,21
Gwynedd,2020-05-25,124560,3,405,28,2.40847784200385,22.4791265253693,22
Gwynedd,2020-05-26,124560,8,413,33,6.42260757867694,26.4932562620424,22
Gwynedd,2020-05-27,124560,5,418,33,4.01412973667309,26.4932562620424,22
Gwynedd,2020-05-28,124560,13,431,41,10.43673731535,32.9158638407193,22
Gwynedd,2020-05-29,124560,6,437,44,4.81695568400771,35.3243416827232,22
Gwynedd,2020-05-30,124560,9,446,44,7.22543352601156,35.3243416827232,22
Gwynedd,2020-05-31,124560,1,447,45,0.802825947334618,36.1271676300578,22
Gwynedd,2020-06-01,124560,7,454,49,5.61978163134233,39.3384714193963,23
Gwynedd,2020-06-02,124560,3,457,44,2.40847784200385,35.3243416827232,23
Gwynedd,2020-06-03,124560,5,462,44,4.01412973667309,35.3243416827232,23
Gwynedd,2020-06-04,124560,2,464,33,1.60565189466924,26.4932562620424,23
Gwynedd,2020-06-05,124560,7,471,34,5.61978163134233,27.296082209377,23
Gwynedd,2020-06-06,124560,4,475,29,3.21130378933847,23.2819524727039,23
Gwynedd,2020-06-07,124560,1,476,29,0.802825947334618,23.2819524727039,23
Gwynedd,2020-06-08,124560,3,479,25,2.40847784200385,20.0706486833654,24
Gwynedd,2020-06-09,124560,4,483,26,3.21130378933847,20.8734746307001,24
Gwynedd,2020-06-10,124560,5,488,26,4.01412973667309,20.8734746307001,24
Gwynedd,2020-06-11,124560,3,491,27,2.40847784200385,21.6763005780347,24
Gwynedd,2020-06-12,124560,1,492,21,0.802825947334618,16.859344894027,24
Gwynedd,2020-06-13,124560,4,496,21,3.21130378933847,16.859344894027,24
Gwynedd,2020-06-14,124560,3,499,23,2.40847784200385,18.4649967886962,24
Gwynedd,2020-06-15,124560,3,502,23,2.40847784200385,18.4649967886962,25
Gwynedd,2020-06-16,124560,0,502,19,0,15.2536929993577,25
Gwynedd,2020-06-17,124560,4,506,18,3.21130378933847,14.4508670520231,25
Gwynedd,2020-06-18,124560,6,512,21,4.81695568400771,16.859344894027,25
Gwynedd,2020-06-19,124560,27,539,47,21.6763005780347,37.732819524727,25
Gwynedd,2020-06-20,124560,6,545,49,4.81695568400771,39.3384714193963,25
Gwynedd,2020-06-21,124560,3,548,49,2.40847784200385,39.3384714193963,25
Gwynedd,2020-06-22,124560,4,552,50,3.21130378933847,40.1412973667309,26
Gwynedd,2020-06-23,124560,7,559,57,5.61978163134233,45.7610789980732,26
Gwynedd,2020-06-24,124560,2,561,55,1.60565189466924,44.155427103404,26
Gwynedd,2020-06-25,124560,3,564,52,2.40847784200385,41.7469492614001,26
Gwynedd,2020-06-26,124560,2,566,27,1.60565189466924,21.6763005780347,26
Gwynedd,2020-06-27,124560,1,567,22,0.802825947334618,17.6621708413616,26
Gwynedd,2020-06-28,124560,0,567,19,0,15.2536929993577,26
Gwynedd,2020-06-29,124560,3,570,18,2.40847784200385,14.4508670520231,27
Gwynedd,2020-06-30,124560,0,570,11,0,8.8310854206808,27
Gwynedd,2020-07-01,124560,1,571,10,0.802825947334618,8.02825947334618,27
Gwynedd,2020-07-02,124560,1,572,8,0.802825947334618,6.42260757867694,27
Gwynedd,2020-07-03,124560,0,572,6,0,4.81695568400771,27
Gwynedd,2020-07-04,124560,0,572,5,0,4.01412973667309,27
Gwynedd,2020-07-05,124560,0,572,5,0,4.01412973667309,27
Gwynedd,2020-07-06,124560,1,573,3,0.802825947334618,2.40847784200385,28
Gwynedd,2020-07-07,124560,1,574,4,0.802825947334618,3.21130378933847,28
Gwynedd,2020-07-08,124560,0,574,3,0,2.40847784200385,28
Gwynedd,2020-07-09,124560,2,576,4,1.60565189466924,3.21130378933847,28
Gwynedd,2020-07-10,124560,6,582,10,4.81695568400771,8.02825947334618,28
Gwynedd,2020-07-11,124560,1,583,11,0.802825947334618,8.8310854206808,28
Gwynedd,2020-07-12,124560,2,585,13,1.60565189466924,10.43673731535,28
Gwynedd,2020-07-13,124560,0,585,12,0,9.63391136801541,29
Gwynedd,2020-07-14,124560,0,585,11,0,8.8310854206808,29
Gwynedd,2020-07-15,124560,2,587,13,1.60565189466924,10.43673731535,29
Gwynedd,2020-07-16,124560,1,588,12,0.802825947334618,9.63391136801541,29
Gwynedd,2020-07-17,124560,0,588,6,0,4.81695568400771,29
Gwynedd,2020-07-18,124560,0,588,5,0,4.01412973667309,29
Gwynedd,2020-07-19,124560,0,588,3,0,2.40847784200385,29
Gwynedd,2020-07-20,124560,0,588,3,0,2.40847784200385,30
Gwynedd,2020-07-21,124560,1,589,4,0.802825947334618,3.21130378933847,30
Gwynedd,2020-07-22,124560,0,589,2,0,1.60565189466924,30
Gwynedd,2020-07-23,124560,1,590,2,0.802825947334618,1.60565189466924,30
Gwynedd,2020-07-24,124560,0,590,2,0,1.60565189466924,30
Gwynedd,2020-07-25,124560,2,592,4,1.60565189466924,3.21130378933847,30
Gwynedd,2020-07-26,124560,0,592,4,0,3.21130378933847,30
Gwynedd,2020-07-27,124560,0,592,4,0,3.21130378933847,31
Gwynedd,2020-07-28,124560,0,592,3,0,2.40847784200385,31
Gwynedd,2020-07-29,124560,1,593,4,0.802825947334618,3.21130378933847,31
Gwynedd,2020-07-30,124560,0,593,3,0,2.40847784200385,31
Gwynedd,2020-07-31,124560,0,593,3,0,2.40847784200385,31
Gwynedd,2020-08-01,124560,1,594,2,0.802825947334618,1.60565189466924,31
Gwynedd,2020-08-02,124560,0,594,2,0,1.60565189466924,31
Gwynedd,2020-08-03,124560,0,594,2,0,1.60565189466924,32
Gwynedd,2020-08-04,124560,1,595,3,0.802825947334618,2.40847784200385,32
Gwynedd,2020-08-05,124560,1,596,3,0.802825947334618,2.40847784200385,32
Gwynedd,2020-08-06,124560,1,597,4,0.802825947334618,3.21130378933847,32
Gwynedd,2020-08-07,124560,0,597,4,0,3.21130378933847,32
Gwynedd,2020-08-08,124560,2,599,5,1.60565189466924,4.01412973667309,32
Gwynedd,2020-08-09,124560,0,599,5,0,4.01412973667309,32
Gwynedd,2020-08-10,124560,0,599,5,0,4.01412973667309,33
Gwynedd,2020-08-11,124560,4,603,8,3.21130378933847,6.42260757867694,33
Gwynedd,2020-08-12,124560,1,604,8,0.802825947334618,6.42260757867694,33
Gwynedd,2020-08-13,124560,1,605,8,0.802825947334618,6.42260757867694,33
Gwynedd,2020-08-14,124560,1,606,9,0.802825947334618,7.22543352601156,33
Gwynedd,2020-08-15,124560,0,606,7,0,5.61978163134233,33
Gwynedd,2020-08-16,124560,1,607,8,0.802825947334618,6.42260757867694,33
Gwynedd,2020-08-17,124560,0,607,8,0,6.42260757867694,34
Gwynedd,2020-08-18,124560,2,609,6,1.60565189466924,4.81695568400771,34
Gwynedd,2020-08-19,124560,5,614,10,4.01412973667309,8.02825947334618,34
Gwynedd,2020-08-20,124560,1,615,10,0.802825947334618,8.02825947334618,34
Gwynedd,2020-08-21,124560,3,618,12,2.40847784200385,9.63391136801541,34
Gwynedd,2020-08-22,124560,0,618,12,0,9.63391136801541,34
Gwynedd,2020-08-23,124560,0,618,11,0,8.8310854206808,34
Gwynedd,2020-08-24,124560,0,618,11,0,8.8310854206808,35
Gwynedd,2020-08-25,124560,0,618,9,0,7.22543352601156,35
Gwynedd,2020-08-26,124560,3,621,7,2.40847784200385,5.61978163134233,35
Gwynedd,2020-08-27,124560,3,624,9,2.40847784200385,7.22543352601156,35
Gwynedd,2020-08-28,124560,0,624,6,0,4.81695568400771,35
Gwynedd,2020-08-29,124560,0,624,6,0,4.81695568400771,35
Gwynedd,2020-08-30,124560,2,626,8,1.60565189466924,6.42260757867694,35
Gwynedd,2020-08-31,124560,4,630,12,3.21130378933847,9.63391136801541,36
Gwynedd,2020-09-01,124560,0,630,12,0,9.63391136801541,36
Gwynedd,2020-09-02,124560,0,630,9,0,7.22543352601156,36
Gwynedd,2020-09-03,124560,2,632,8,1.60565189466924,6.42260757867694,36
Gwynedd,2020-09-04,124560,2,634,10,1.60565189466924,8.02825947334618,36
Gwynedd,2020-09-05,124560,2,636,12,1.60565189466924,9.63391136801541,36
Gwynedd,2020-09-06,124560,2,638,12,1.60565189466924,9.63391136801541,36
Gwynedd,2020-09-07,124560,3,641,11,2.40847784200385,8.8310854206808,37
Gwynedd,2020-09-08,124560,7,648,18,5.61978163134233,14.4508670520231,37
Gwynedd,2020-09-09,124560,0,648,18,0,14.4508670520231,37
Gwynedd,2020-09-10,124560,0,648,16,0,12.8452151573539,37
Gwynedd,2020-09-11,124560,0,648,14,0,11.2395632626846,37
Gwynedd,2020-09-12,124560,0,648,12,0,9.63391136801541,37
